จังหวัด,เขตเลือกตั้งที่,ลำดับคะแนน,พรรคการเมือง,คะแนนเสียง,คะแนนเสียง(ร้อยละ),ผู้มาใช้สิทธิ์,ร้อยละผู้มาใช้สิทธิ์,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,หน่วยเลือกตั้งที่นับเสร็จ,ร้อยละที่นับเสร็จแล้ว,หยุดอัพเดต,จำนวนหน่วยเลือกตั้งทั้งหมด
นครราชสีมา,10,54,เครือข่ายชาวนาแห่งประเทศไทย,26,0.03,112011,,101567,6762,3682,287,94.71947,,303
นครราชสีมา,10,55,ไทยรวมไทย,26,0.03,112011,,101567,6762,3682,287,94.71947,,303
นครราชสีมา,10,56,ประชาอาสาชาติ,14,0.01,112011,,101567,6762,3682,287,94.71947,,303
นครราชสีมา,10,57,ไทยพิทักษ์ธรรม,14,0.01,112011,,101567,6762,3682,287,94.71947,,303
นครราชสีมา,11,1,เพื่อไทย,27538,32.45,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,2,ประชาชน,20978,24.72,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,3,ภูมิใจไทย,11494,13.54,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,4,เศรษฐกิจ,6096,7.18,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,5,ใหม่,4060,4.78,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,6,ประชาธิปัตย์,2134,2.51,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,7,เพื่อชาติไทย,2099,2.47,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,8,รวมไทยสร้างชาติ,1417,1.67,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,9,รวมใจไทย,952,1.12,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,10,มิติใหม่,648,0.76,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,11,รวมพลังประชาชน,597,0.7,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,12,ทางเลือกใหม่,498,0.59,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,13,เสรีรวมไทย,498,0.59,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,14,ประชาธิปไตยใหม่,449,0.53,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,15,ไทยทรัพย์ทวี,428,0.5,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,16,พลังธรรมใหม่,422,0.5,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,17,ไทยสร้างไทย,369,0.43,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,18,ไทยภักดี,328,0.39,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,19,ไทรวมพลัง,311,0.37,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,20,ครูไทยเพื่อประชาชน,258,0.3,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,21,กล้าธรรม,239,0.28,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,22,พลังเพื่อไทย,199,0.23,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,23,ประชากรไทย,182,0.21,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,24,พลวัต,170,0.2,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,25,ไทยก้าวใหม่,170,0.2,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,26,ประชาชาติ,160,0.19,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,27,ไทยชนะ,146,0.17,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,28,พลังประชารัฐ,143,0.17,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,29,แรงงานสร้างชาติ,138,0.16,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,30,ประชาไทย,138,0.16,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,31,สร้างอนาคตไทย,132,0.16,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,32,ไทยพร้อม,117,0.14,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,33,ไทยก้าวหน้า,111,0.13,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,34,เป็นธรรม,106,0.12,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,35,พลังไทยรักชาติ,105,0.12,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,36,รักชาติ,100,0.12,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,37,อนาคตไทย,81,0.1,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,38,กรีน,81,0.1,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,39,ไทยธรรม,80,0.09,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,40,โอกาสใหม่,74,0.09,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,41,คลองไทย,65,0.08,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,42,ท้องที่ไทย,62,0.07,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,43,วิชชั่นใหม่,58,0.07,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,44,ปวงชนไทย,52,0.06,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,45,สังคมประชาธิปไตยไทย,50,0.06,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,46,พร้อม,46,0.05,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,47,เพื่อบ้านเมือง,44,0.05,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,48,ความหวังใหม่,38,0.04,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,49,ก้าวอิสระ,36,0.04,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,50,ฟิวชัน,35,0.04,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,51,แผ่นดินธรรม,31,0.04,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,52,เพื่อชีวิตใหม่,30,0.04,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,53,พลังสังคมใหม่,26,0.03,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,54,ไทยรวมไทย,19,0.02,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,55,เครือข่ายชาวนาแห่งประเทศไทย,12,0.01,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,56,ประชาอาสาชาติ,9,0.01,84866,,84866,,,258,94.85294,,272
นครราชสีมา,11,57,ไทยพิทักษ์ธรรม,7,0.01,84866,,84866,,,258,94.85294,,272
นครราชสีมา,12,1,ประชาชน,24403,28.56,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,2,เพื่อไทย,17486,20.47,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,3,ภูมิใจไทย,15416,18.05,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,4,โอกาสใหม่,5018,5.87,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,5,เศรษฐกิจ,4900,5.74,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,6,ใหม่,2817,3.3,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,7,ประชาธิปัตย์,2491,2.92,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,8,เพื่อชาติไทย,1907,2.23,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,9,รวมไทยสร้างชาติ,1753,2.05,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,10,พลวัต,897,1.05,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,11,รวมใจไทย,668,0.78,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,12,รวมพลังประชาชน,593,0.69,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,13,ไทยภักดี,546,0.64,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,14,ทางเลือกใหม่,480,0.56,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,15,ประชาธิปไตยใหม่,458,0.54,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,16,ไทยสร้างไทย,394,0.46,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,17,เสรีรวมไทย,388,0.45,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,18,ไทยทรัพย์ทวี,363,0.42,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,19,มิติใหม่,278,0.33,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,20,พลังธรรมใหม่,277,0.32,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,21,พลังเพื่อไทย,228,0.27,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,22,อนาคตไทย,225,0.26,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,23,ครูไทยเพื่อประชาชน,223,0.26,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,24,ไทยก้าวใหม่,214,0.25,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,25,ไทยพร้อม,212,0.25,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,26,กล้าธรรม,206,0.24,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,27,พลังประชารัฐ,195,0.23,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,28,ประชากรไทย,190,0.22,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,29,ไทยชนะ,177,0.21,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,30,ประชาชาติ,166,0.19,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,31,ประชาไทย,162,0.19,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,32,รักชาติ,156,0.18,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,33,แรงงานสร้างชาติ,129,0.15,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,34,ไทยก้าวหน้า,124,0.15,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,35,สร้างอนาคตไทย,116,0.14,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,36,คลองไทย,112,0.13,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,37,เป็นธรรม,92,0.11,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,38,ไทยธรรม,89,0.1,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,39,ท้องที่ไทย,86,0.1,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,40,วิชชั่นใหม่,84,0.1,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,41,พลังไทยรักชาติ,83,0.1,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,42,ไทรวมพลัง,79,0.09,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,43,กรีน,77,0.09,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,44,ปวงชนไทย,58,0.07,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,45,พร้อม,47,0.06,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,46,ความหวังใหม่,47,0.06,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,47,ก้าวอิสระ,46,0.05,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,48,ไทยรวมไทย,38,0.04,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,49,พลังสังคมใหม่,36,0.04,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,50,เพื่อชีวิตใหม่,36,0.04,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,51,เพื่อบ้านเมือง,36,0.04,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,52,แผ่นดินธรรม,35,0.04,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,53,สังคมประชาธิปไตยไทย,31,0.04,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,54,ฟิวชัน,25,0.03,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,55,ไทยพิทักษ์ธรรม,16,0.02,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,56,เครือข่ายชาวนาแห่งประเทศไทย,11,0.01,85430,,85430,,,310,94.80122,,327
นครราชสีมา,12,57,ประชาอาสาชาติ,10,0.01,85430,,85430,,,310,94.80122,,327
นครราชสีมา,13,1,ประชาชน,23462,33.61,69798,,69798,,,270,94.73684,,285
นครราชสีมา,13,2,เพื่อไทย,16963,24.3,69798,,69798,,,270,94.73684,,285
นครราชสีมา,13,3,ภูมิใจไทย,9415,13.49,69798,,69798,,,270,94.73684,,285
นครราชสีมา,13,4,เศรษฐกิจ,4030,5.77,69798,,69798,,,270,94.73684,,285
นครราชสีมา,13,5,ประชาธิปัตย์,2423,3.47,69798,,69798,,,270,94.73684,,285
นครราชสีมา,13,6,รวมไทยสร้างชาติ,2241,3.21,69798,,69798,,,270,94.73684,,285
นครราชสีมา,13,7,รวมใจไทย,2235,3.2,69798,,69798,,,270,94.73684,,285
นครราชสีมา,13,8,เพื่อชาติไทย,1275,1.83,69798,,69798,,,270,94.73684,,285
นครราชสีมา,13,9,รวมพลังประชาชน,606,0.87,69798,,69798,,,270,94.73684,,285
