จังหวัด,เขตเลือกตั้งที่,ลำดับคะแนน,ผู้ลงสมัคร สส.,พรรคที่สังกัด,คะแนนเสียง,คะแนนเสียง(ร้อยละ),ผู้มาใช้สิทธิ์,ร้อยละผู้มาใช้สิทธิ์,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,หน่วยเลือกตั้งที่นับเสร็จ,ร้อยละที่นับเสร็จแล้ว,หยุดอัพเดต,จำนวนหน่วยเลือกตั้งทั้งหมด
อุดรธานี,7,9,นายทรงกิตติ สุวรรณทอง,รวมไทยสร้างชาติ,750,1.06,71025,,71025,,,229,94.6281,,242
อุดรธานี,7,10,นายณัฐภณ ทาปุ๋ย,ไทยก้าวใหม่,589,0.83,71025,,71025,,,229,94.6281,,242
อุดรธานี,8,1,นายสุภีรภัทร ภูมิภักดิ์,ภูมิใจไทย,38137,53.66,71066,,71066,,,209,94.57014,,221
อุดรธานี,8,2,นายอนุเทน สีดาอุบล,ประชาชน,13901,19.56,71066,,71066,,,209,94.57014,,221
อุดรธานี,8,3,นายเกรียงศักดิ์ ฝ้ายสีงาม,เพื่อไทย,12512,17.61,71066,,71066,,,209,94.57014,,221
อุดรธานี,8,4,นายนวคม เสมา,เศรษฐกิจ,1856,2.61,71066,,71066,,,209,94.57014,,221
อุดรธานี,8,5,นายภูชิต อุ่นเที่ยว,กล้าธรรม,1842,2.59,71066,,71066,,,209,94.57014,,221
อุดรธานี,8,6,นายอร่าม ศรีด้วง,ประชาธิปัตย์,836,1.18,71066,,71066,,,209,94.57014,,221
อุดรธานี,8,7,นางชีวรัตน์ อุปนันท์,ไทยก้าวใหม่,711,1.0,71066,,71066,,,209,94.57014,,221
อุดรธานี,8,8,นางศิริพร แสงจันทร์,ประชาธิปไตยใหม่,634,0.89,71066,,71066,,,209,94.57014,,221
อุดรธานี,8,9,นายภพ สมศรีโหน่ง,พลังประชารัฐ,399,0.56,71066,,71066,,,209,94.57014,,221
อุดรธานี,8,10,นายนพดล สุวรรณชมภู,รวมไทยสร้างชาติ,238,0.33,71066,,71066,,,209,94.57014,,221
อุดรธานี,9,1,นายวัชระพล ขาวขำ,เพื่อไทย,29522,40.21,73427,,73427,,,225,94.93671,,237
อุดรธานี,9,2,นายฐานวัฒน์ ธนาธัญญพิชญ์,กล้าธรรม,20842,28.38,73427,,73427,,,225,94.93671,,237
อุดรธานี,9,3,นายนภาดล ดวงสอนแสง,ประชาชน,17300,23.56,73427,,73427,,,225,94.93671,,237
อุดรธานี,9,4,นายเกษม เบ้าวรรณ,ภูมิใจไทย,3584,4.88,73427,,73427,,,225,94.93671,,237
อุดรธานี,9,5,นายพงศกร กงพาน,ประชาธิปัตย์,805,1.1,73427,,73427,,,225,94.93671,,237
อุดรธานี,9,6,นายสมร ศรีวิพันธ์,รวมไทยสร้างชาติ,773,1.05,73427,,73427,,,225,94.93671,,237
อุดรธานี,9,7,นายนิธิศ รอดชมภู,ไทยก้าวใหม่,333,0.45,73427,,73427,,,225,94.93671,,237
อุดรธานี,9,8,นายนิธิศ ประกอบใส,พลังประชารัฐ,268,0.36,73427,,73427,,,225,94.93671,,237
อุดรธานี,10,1,นางเทียบจุฑา ขาวขำ,เพื่อไทย,31589,43.68,72317,,72317,,,231,94.67213,,244
อุดรธานี,10,2,นายทัชภูมิ ทองทิพย์,ภูมิใจไทย,19691,27.23,72317,,72317,,,231,94.67213,,244
อุดรธานี,10,3,นางสาวสุภาวดี วงษ์คำ,ประชาชน,17920,24.78,72317,,72317,,,231,94.67213,,244
อุดรธานี,10,4,นายกิตติพัทธ์ ปราบพาล,เศรษฐกิจ,2277,3.15,72317,,72317,,,231,94.67213,,244
อุดรธานี,10,5,นายอภิวัฒน์ โรมเมือง,ไทยสร้างชาติ,564,0.78,72317,,72317,,,231,94.67213,,244
อุดรธานี,10,6,นายจักรภัทร ชื่นชมกุล,กล้าธรรม,276,0.38,72317,,72317,,,231,94.67213,,244
อุตรดิตถ์,1,1,นายพิชญุตม์ พอจิต,ภูมิใจไทย,37418,46.46,80546,,80546,,,226,94.95798,,238
อุตรดิตถ์,1,2,นางสาวอัญชิสา ศุภรักษ์จินดา,เพื่อไทย,20826,25.86,80546,,80546,,,226,94.95798,,238
อุตรดิตถ์,1,3,นางธนัชชา แสนสุขุม,ประชาชน,20371,25.29,80546,,80546,,,226,94.95798,,238
อุตรดิตถ์,1,4,นายอาณัติ วงค์สถาน,ประชาธิปัตย์,893,1.11,80546,,80546,,,226,94.95798,,238
อุตรดิตถ์,1,5,นางสาวดวงใจ มงคลแสงสุรีย์,รวมไทยสร้างชาติ,749,0.93,80546,,80546,,,226,94.95798,,238
อุตรดิตถ์,1,6,นางสาวปภสร เตชารัตนหิรัญ,กล้าธรรม,289,0.36,80546,,80546,,,226,94.95798,,238
อุตรดิตถ์,2,1,นางสาวรสรินทร์ ศรัณย์เกตุ,โอกาสใหม่,31560,42.08,83114,,74992,3780,4342,275,94.82759,,290
อุตรดิตถ์,2,2,นายวารุจ ศิริวัฒน์,เพื่อไทย,18916,25.22,83114,,74992,3780,4342,275,94.82759,,290
